Type,dept_id,dept_name,service_id,service_name,activity_id,activity_name,fund_id,fund_name,object_id,object_name,outcome_id,outcome_name,subobject_id,subobject_name,amount,FID
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,211,Meal Allowance,1442,12848
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,316,Maintenance and Repair of Real Property,47011,12849
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,211,Meal Allowance,594,12850
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,503,Data - Word Processing Equipment,1144,12851
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,507,Minor Pieces of Equipment,17659,12852
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,9030,12853
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,6692,12854
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,605,Tools and Machinery,5343,12855
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,6,"Equipment - $5,000 and over",20,Clean and Healthy Communities,607,Minor Pieces of Equipment,130495,12856
Expenditures,6100,Public Works  ,671,Water Management,14,Water Quality Control,2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,23927,12857
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,493849,12858
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,104,Salary and Wage Differential,4899,12859
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,127786,12860
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),5466,12861
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,167,Pay for Performance (New),707,12862
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,196,Turnover Savings,-29809,12863
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),29407,12864
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),81562,12865
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,205,Medical and Hospital Insurance,59349,12866
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,207,Health Maintenance Organizations,13360,12867
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,109,Contract,75321,12868
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),32290,12869
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,310,Municipal Post Office,3578,12870
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,196,Turnover Savings,-60238,12871
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,137582,12872
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,318,Consultants,10638,12873
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),9371,12874
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,110,Pending Personnel Actions,111100,12875
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,213,Vision Care (CUB),902,12876
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,311,Rental of Business Machines,18638,12877
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),68606,12878
Expenditures,6100,Public Works  ,671,Water Management,11,Water Maintenance Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,2110913,12879
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,319,Tuition Reimbursement,1097,12880
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,213,Vision Care (CUB),365,12881
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),197961,12882
Expenditures,6100,Public Works  ,671,Water Management,11,Water Maintenance Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,104,Salary and Wage Differential,942,12883
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,167,Pay for Performance (New),20286,12884
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,231,FICA - Medicare Only,21323,12885
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,320,In-service Training,14817,12886
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,231,FICA - Medicare Only,7090,12887
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,205,Medical and Hospital Insurance,102526,12888
Expenditures,6100,Public Works  ,671,Water Management,11,Water Maintenance Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,105,Overtime,155039,12889
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),51102,12890
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,233,Survivor Benefits,3566,12891
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,312,Data Processing Services,40782,12892
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,233,Survivor Benefits,1160,12893
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,322,Dues,2714,12894
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,207,Health Maintenance Organizations,38977,12895
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,235,Dental,5307,12896
Expenditures,6100,Public Works  ,671,Water Management,17,Watershed Safety,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),132116,12897
Expenditures,6100,Public Works  ,671,Water Management,11,Water Maintenance Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,110,Pending Personnel Actions,1010000,12898
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,315,Gas - Electric - Steam,605318,12899
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,235,Dental,2303,12900
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,324,Laundry and Cleaning,5537,12901
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,211,Meal Allowance,374,12902
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,239,Physical Fitness Program - MAPS,308,12903
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,316,Maintenance and Repair of Real Property,31915,12904
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,305,Municipal Telephone Exchange,32318,12905
Expenditures,6100,Public Works  ,671,Water Management,12,Water Paving Cuts,2071,Water Utility  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),17641,12906
Expenditures,6100,Public Works  ,671,Water Management,13,Water Pumping Stations,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,325,Rental of Operating Equipment,10529,12907
Expenditures,6100,Public Works  ,671,Water Management,16,"Watershed Maintenance, Natural Resources and Security",2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,301,Travel,807,12908
Expenditures,6100,Public Works  ,671,Water Management,11,Water Maintenance Administration,2071,Water Utility  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),6473,12909
Expenditures,6100,Public Works  ,671,Water Management,10,Water Filtration Plants,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,318,Consultants,10746,12910
Expenditures,6100,Public Works  ,671,Water Management,15,Water Storeroom and Yards Operations and Maintenance,2071,Water Utility  ,3,Contractual Services,20,Clean and Healthy Communities,310,Municipal Post Office,10,12911
